Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
288987,Amos,2,3,יְהוָֽה׃ פ,יהוה,H3068,6528
288988,Amos,2,4,כֹּ֚ה,כֹּה,H3541,577
288989,Amos,2,4,אָמַ֣ר,אָמַר,H0559,5309
288990,Amos,2,4,יְהוָ֔ה,יהוה,H3068,6528
288991,Amos,2,4,עַל־,עַל,H5921,5774
288992,Amos,2,4,שְׁלֹשָׁה֙,שָׁלֹשׁ,H7969,432
288993,Amos,2,4,פִּשְׁעֵ֣י,פֶּ֫שַׁע,H6588,93
288994,Amos,2,4,יְהוּדָ֔ה,יְהוּדָה,H3063,820
288995,Amos,2,4,וְעַל־,עַל,H5921,5774
288996,Amos,2,4,אַרְבָּעָ֖ה,אַרְבַּע,H0702,318
288997,Amos,2,4,לֹ֣א,לֹא,H3808,5170
288998,Amos,2,4,אֲשִׁיבֶ֑נּוּ,שׁוּב,H7725,1057
288999,Amos,2,4,עַֽל־,עַל,H5921,5774
289000,Amos,2,4,מָאֳסָ֞ם,מָאַס,H3988,76
289001,Amos,2,4,אֶת־,אֵת,H0853,10947
289002,Amos,2,4,תּוֹרַ֣ת,תּוֹרָה,H8451,219
289003,Amos,2,4,יְהוָ֗ה,יהוה,H3068,6528
289004,Amos,2,4,וְחֻקָּיו֙,חֹק,H2706,127
289005,Amos,2,4,לֹ֣א,לֹא,H3808,5170
289006,Amos,2,4,שָׁמָ֔רוּ,שָׁמַר,H8104,469
289007,Amos,2,4,וַיַּתְעוּם֙,תָּעָה,H8582,50
289008,Amos,2,4,כִּזְבֵיהֶ֔ם,כָּזָב,H3577,31
289009,Amos,2,4,אֲשֶׁר־,אֲשֶׁר,H0834,5499
289010,Amos,2,4,הָלְכ֥וּ,הָלַךְ,H1980,1549
289011,Amos,2,4,אֲבוֹתָ֖ם,אָב,H0001,1213
289012,Amos,2,4,אַחֲרֵיהֶֽם׃,אַחַר,H0310,716
289013,Amos,2,5,וְשִׁלַּ֥חְתִּי,שָׁלַח,H7971,847
289014,Amos,2,5,אֵ֖שׁ,אֵשׁ,H0784,378
289015,Amos,2,5,בִּֽיהוּדָ֑ה,יְהוּדָה,H3063,820
289016,Amos,2,5,וְאָכְלָ֖ה,אָכַל,H0398,810
289017,Amos,2,5,אַרְמְנ֥וֹת,אַרְמוֹן,H0759,32
289018,Amos,2,5,יְרוּשָׁלִָֽם׃ פ,"יְרוּשָׁלִַ֫ם, יְרוּשְׁלֵם",H3389,643
289019,Amos,2,6,כֹּ֚ה,כֹּה,H3541,577
289020,Amos,2,6,אָמַ֣ר,אָמַר,H0559,5309
289021,Amos,2,6,יְהוָ֔ה,יהוה,H3068,6528
289022,Amos,2,6,עַל־,עַל,H5921,5774
289023,Amos,2,6,שְׁלֹשָׁה֙,שָׁלֹשׁ,H7969,432
289024,Amos,2,6,פִּשְׁעֵ֣י,פֶּ֫שַׁע,H6588,93
289025,Amos,2,6,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508
289026,Amos,2,6,וְעַל־,עַל,H5921,5774
289027,Amos,2,6,אַרְבָּעָ֖ה,אַרְבַּע,H0702,318
289028,Amos,2,6,לֹ֣א,לֹא,H3808,5170
289029,Amos,2,6,אֲשִׁיבֶ֑נּוּ,שׁוּב,H7725,1057
289030,Amos,2,6,עַל־,עַל,H5921,5774
289031,Amos,2,6,מִכְרָ֤ם,מָכַר,H4376,80
289032,Amos,2,6,בַּכֶּ֙סֶף֙,כֶּ֫סֶף,H3701,403
289033,Amos,2,6,צַדִּ֔יק,צַדִּיק,H6662,206
289034,Amos,2,6,וְאֶבְי֖וֹן,אֶבְיוֹן,H0034,61
289035,Amos,2,6,בַּעֲב֥וּר,עָבוּר,H5668,49
289036,Amos,2,6,נַעֲלָֽיִם׃,נַ֫עַל,H5275,22
289037,Amos,2,7,הַשֹּׁאֲפִ֤ים,שָׁאַף,H7602,14
289038,Amos,2,7,עַל־,עַל,H5921,5774
289039,Amos,2,7,עֲפַר־,עָפָר,H6083,110
289040,Amos,2,7,אֶ֙רֶץ֙,אֶ֫רֶץ,H0776,2504
289041,Amos,2,7,בְּרֹ֣אשׁ,רֹאשׁ,H7218,600
289042,Amos,2,7,דַּלִּ֔ים,דַּל,H1800,47
289043,Amos,2,7,וְדֶ֥רֶךְ,דֶּ֫רֶךְ,H1870,708
289044,Amos,2,7,עֲנָוִ֖ים,עָנָו,H6035,22
289045,Amos,2,7,יַטּ֑וּ,נָטָה,H5186,214
289046,Amos,2,7,וְאִ֣ישׁ,אִישׁ,H0376,1663
289047,Amos,2,7,וְאָבִ֗יו,אָב,H0001,1213
289048,Amos,2,7,יֵֽלְכוּ֙,הָלַךְ,H1980,1549
289049,Amos,2,7,אֶל־,אֶל,H0413,5515
289050,Amos,2,7,הַֽנַּעֲרָ֔ה,נַעֲרָה,H5291,63
289051,Amos,2,7,לְמַ֥עַן,מַ֫עַן,H4616,272
289052,Amos,2,7,חַלֵּ֖ל,חָלַל,H2490,143
289053,Amos,2,7,אֶת־,אֵת,H0853,10947
289054,Amos,2,7,שֵׁ֥ם,שֵׁם,H8034,864
289055,Amos,2,7,קָדְשִֽׁי׃,קֹ֫דֶשׁ,H6944,469
289056,Amos,2,8,וְעַל־,עַל,H5921,5774
