Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
293369,Nahum,2,12,מַחֲרִֽיד׃,חָרַד,H2729,39
293370,Nahum,2,13,אַרְיֵ֤ה,אַרְיֵה,H0738,80
293371,Nahum,2,13,טֹרֵף֙,טָרַף,H2963,25
293372,Nahum,2,13,בְּדֵ֣י,דַּי,H1767,38
293373,Nahum,2,13,גֹֽרוֹתָ֔יו,גּוֹר,H1484,2
293374,Nahum,2,13,וּמְחַנֵּ֖ק,חָנַק,H2614,2
293375,Nahum,2,13,לְלִבְאֹתָ֑יו,לְבִי,H3833,14
293376,Nahum,2,13,וַיְמַלֵּא־,מָלֵא,H4390,247
293377,Nahum,2,13,טֶ֣רֶף,טֶ֫רֶף,H2964,22
293378,Nahum,2,13,חֹרָ֔יו,חֹר,H2356,7
293379,Nahum,2,13,וּמְעֹֽנֹתָ֖יו,מְעֹנָה,H4585,9
293380,Nahum,2,13,טְרֵפָֽה׃,טְרֵפָה,H2966,9
293381,Nahum,2,14,הִנְנִ֣י,הֵן,H2005,316
293382,Nahum,2,14,אֵלַ֗יִךְ,אֶל,H0413,5515
293383,Nahum,2,14,נְאֻם֙,נְאֻם,H5002,376
293384,Nahum,2,14,יְהוָ֣ה,יהוה,H3068,6528
293385,Nahum,2,14,צְבָא֔וֹת,צָבָא,H6635,484
293386,Nahum,2,14,וְהִבְעַרְתִּ֤י,בָּעַר,H1197,94
293387,Nahum,2,14,בֶֽעָשָׁן֙,עָשָׁן,H6227,25
293388,Nahum,2,14,רִכְבָּ֔הּ,רֶ֫כֶב,H7393,119
293389,Nahum,2,14,וּכְפִירַ֖יִךְ,כְּפִיר,H3715,32
293390,Nahum,2,14,תֹּ֣אכַל,אָכַל,H0398,810
293391,Nahum,2,14,חָ֑רֶב,חֶ֫רֶב,H2719,413
293392,Nahum,2,14,וְהִכְרַתִּ֤י,כָּרַת,H3772,288
293393,Nahum,2,14,מֵאֶ֙רֶץ֙,אֶ֫רֶץ,H0776,2504
293394,Nahum,2,14,טַרְפֵּ֔ךְ,טֶ֫רֶף,H2964,22
293395,Nahum,2,14,וְלֹֽא־,לֹא,H3808,5170
293396,Nahum,2,14,יִשָּׁמַ֥ע,שָׁמַע,H8085,1160
293397,Nahum,2,14,ע֖וֹד,עוֹד,H5750,490
293398,Nahum,2,14,ק֥וֹל,קוֹל,H6963,506
293399,Nahum,2,14,מַלְאָכֵֽכֵה׃ ס,מַלְאָךְ,H4397,214
293400,Nahum,3,1,ה֖וֹי,הוֹי,H1945,51
293401,Nahum,3,1,עִ֣יר,עִיר,H5892,1089
293402,Nahum,3,1,דָּמִ֑ים,דָּם,H1818,360
293403,Nahum,3,1,כֻּלָּ֗הּ,כֹּל,H3605,5415
293404,Nahum,3,1,כַּ֤חַשׁ,כַּ֫חַשׁ,H3585,6
293405,Nahum,3,1,פֶּ֙רֶק֙,פֶּ֫רֶק,H6563,2
293406,Nahum,3,1,מְלֵאָ֔ה,מָלֵא,H4392,66
293407,Nahum,3,1,לֹ֥א,לֹא,H3808,5170
293408,Nahum,3,1,יָמִ֖ישׁ,מוּשׁ,H4185,20
293409,Nahum,3,1,טָֽרֶף׃,טֶ֫רֶף,H2964,22
293410,Nahum,3,2,ק֣וֹל,קוֹל,H6963,506
293411,Nahum,3,2,שׁ֔וֹט,שׁוֹט,H7752,11
293412,Nahum,3,2,וְק֖וֹל,קוֹל,H6963,506
293413,Nahum,3,2,רַ֣עַשׁ,רַ֫עַשׁ,H7494,17
293414,Nahum,3,2,אוֹפָ֑ן,אוֹפָן,H0212,35
293415,Nahum,3,2,וְס֣וּס,סוּס,H5483,140
293416,Nahum,3,2,דֹּהֵ֔ר,דָּהַר,H1725,1
293417,Nahum,3,2,וּמֶרְכָּבָ֖ה,מֶרְכָּבָה,H4818,44
293418,Nahum,3,2,מְרַקֵּדָֽה׃,רָקַד,H7540,9
293419,Nahum,3,3,פָּרָ֣שׁ,פָּרָשׁ,H6571,57
293420,Nahum,3,3,מַעֲלֶ֗ה,עָלָה,H5927,890
293421,Nahum,3,3,וְלַ֤הַב,לַ֫הַב,H3851,12
293422,Nahum,3,3,חֶ֙רֶב֙,חֶ֫רֶב,H2719,413
293423,Nahum,3,3,וּבְרַ֣ק,בָּרָק,H1300,21
293424,Nahum,3,3,חֲנִ֔ית,חֲנִית,H2595,47
293425,Nahum,3,3,וְרֹ֥ב,רֹב,H7230,149
293426,Nahum,3,3,חָלָ֖ל,חָלָל,H2491,94
293427,Nahum,3,3,וְכֹ֣בֶד,כֹּ֫בֶד,H3514,4
293428,Nahum,3,3,פָּ֑גֶר,פֶּ֫גֶר,H6297,22
293429,Nahum,3,3,וְאֵ֥ין,אַ֫יִן,H0369,789
293430,Nahum,3,3,קֵ֙צֶה֙,קֵ֫צֶה,H7097,97
293431,Nahum,3,3,לַגְּוִיָּ֔ה,גְּוִיָּה,H1472,13
293432,Nahum,3,3,יְכָשְׁל֖וּ,כָּשַׁל,H3782,62
293433,Nahum,3,3,בִּגְוִיָּתָֽם׃,גְּוִיָּה,H1472,13
293434,Nahum,3,4,מֵרֹב֙,רֹב,H7230,149
293435,Nahum,3,4,זְנוּנֵ֣י,זְנוּנִים,H2183,12
