Unnamed: 0,book,chapter,verse,orig,lex,strong,freq
294578,Sophonie,2,3,אֶת־,אֵת,H0853,10947
294579,Sophonie,2,3,יְהוָה֙,יהוה,H3068,6528
294580,Sophonie,2,3,כָּל־,כֹּל,H3605,5415
294581,Sophonie,2,3,עַנְוֵ֣י,עָנָו,H6035,22
294582,Sophonie,2,3,הָאָ֔רֶץ,אֶ֫רֶץ,H0776,2504
294583,Sophonie,2,3,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499
294584,Sophonie,2,3,מִשְׁפָּט֖וֹ,מִשְׁפָּט,H4941,422
294585,Sophonie,2,3,פָּעָ֑לוּ,פָּעַל,H6466,57
294586,Sophonie,2,3,בַּקְּשׁוּ־,בָּקַשׁ,H1245,225
294587,Sophonie,2,3,צֶ֙דֶק֙,צֶ֫דֶק,H6664,119
294588,Sophonie,2,3,בַּקְּשׁ֣וּ,בָּקַשׁ,H1245,225
294589,Sophonie,2,3,עֲנָוָ֔ה,עֲנָוָה,H6038,5
294590,Sophonie,2,3,אוּלַי֙,אוּלַי,H0194,45
294591,Sophonie,2,3,תִּסָּ֣תְר֔וּ,סָתַר,H5641,81
294592,Sophonie,2,3,בְּי֖וֹם,יוֹם,H3117,2306
294593,Sophonie,2,3,אַף־,אַף,H0639,276
294594,Sophonie,2,3,יְהוָֽה׃,יהוה,H3068,6528
294595,Sophonie,2,4,כִּ֤י,כִּי,H3588,4485
294596,Sophonie,2,4,עַזָּה֙,עַזָּה,H5804,21
294597,Sophonie,2,4,עֲזוּבָ֣ה,עָזַב,H5800,215
294598,Sophonie,2,4,תִֽהְיֶ֔ה,הָיָה,H1961,3562
294599,Sophonie,2,4,וְאַשְׁקְל֖וֹן,אַשְׁקְלוֹן,H0831,12
294600,Sophonie,2,4,לִשְׁמָמָ֑ה,שְׁמָמָה,H8077,57
294601,Sophonie,2,4,אַשְׁדּ֗וֹד,אַשְׁדּוֹד,H0795,17
294602,Sophonie,2,4,בַּֽצָּהֳרַ֙יִם֙,צֹ֫הַר,H6672,24
294603,Sophonie,2,4,יְגָ֣רְשׁ֔וּהָ,גָּרַשׁ,H1644,47
294604,Sophonie,2,4,וְעֶקְר֖וֹן,עֶקְרוֹן,H6138,22
294605,Sophonie,2,4,תֵּעָקֵֽר׃ ס,עָקַר,H6131,7
294606,Sophonie,2,5,ה֗וֹי,הוֹי,H1945,51
294607,Sophonie,2,5,יֹֽשְׁבֵ֛י,יָשַׁב,H3427,1078
294608,Sophonie,2,5,חֶ֥בֶל,חֶ֫בֶל,H2256,62
294609,Sophonie,2,5,הַיָּ֖ם,יָם,H3220,396
294610,Sophonie,2,5,גּ֣וֹי,גּוֹי,H1471,561
294611,Sophonie,2,5,כְּרֵתִ֑ים,כְּרֵתִי,H3774,10
294612,Sophonie,2,5,דְּבַר־,דָּבָר,H1697,1442
294613,Sophonie,2,5,יְהוָ֣ה,יהוה,H3068,6528
294614,Sophonie,2,5,עֲלֵיכֶ֗ם,עַל,H5921,5774
294615,Sophonie,2,5,כְּנַ֙עַן֙,כְּנַ֫עַן,H3667,94
294616,Sophonie,2,5,אֶ֣רֶץ,אֶ֫רֶץ,H0776,2504
294617,Sophonie,2,5,פְּלִשְׁתִּ֔ים,פְּלִשְׁתִּי,H6430,288
294618,Sophonie,2,5,וְהַאֲבַדְתִּ֖יךְ,אָבַד,H0006,184
294619,Sophonie,2,5,מֵאֵ֥ין,אַ֫יִן,H0369,789
294620,Sophonie,2,5,יוֹשֵֽׁב׃,יָשַׁב,H3427,1078
294621,Sophonie,2,6,וְֽהָיְתָ֞ה,הָיָה,H1961,3562
294622,Sophonie,2,6,חֶ֣בֶל,חֶ֫בֶל,H2256,62
294623,Sophonie,2,6,הַיָּ֗ם,יָם,H3220,396
