w,book,chapter,verse,orig,lex,strong,freq
136970,1Rois,20,15,כָּל־,כֹּל,H3605,5415.0
136971,1Rois,20,15,הָעָ֛ם,עַם,H5971,1872.0
136972,1Rois,20,15,כָּל־,כֹּל,H3605,5415.0
136973,1Rois,20,15,בְּנֵ֥י,בֵּן,H1121,4959.0
136974,1Rois,20,15,יִשְׂרָאֵ֖ל,יִשְׂרָאֵל,H3478,2508.0
136975,1Rois,20,15,שִׁבְעַ֥ת,שֶׁ֫בַע,H7651,395.0
136976,1Rois,20,15,אֲלָפִֽים׃,אֶ֫לֶף,H0505,506.0
136977,1Rois,20,16,וַיֵּצְא֖וּ,יָצָא,H3318,1067.0
136978,1Rois,20,16,בַּֽצָּהֳרָ֑יִם,צֹ֫הַר,H6672,24.0
136979,1Rois,20,16,וּבֶן־,בֶּן־הֲדַד,H1130,50.0
136980,1Rois,20,16,הֲדַד֩,בֶּן־הֲדַד,H1130,50.0
136981,1Rois,20,16,שֹׁתֶ֨ה,שָׁתָה,H8354,217.0
136982,1Rois,20,16,שִׁכּ֜וֹר,שִׁכֹּר,H7910,13.0
136983,1Rois,20,16,בַּסֻּכּ֗וֹת,סֻכָּה,H5521,31.0
136984,1Rois,20,16,ה֧וּא,הוּא,H1931,1878.0
136985,1Rois,20,16,וְהַמְּלָכִ֛ים,מֶ֫לֶךְ,H4428,2526.0
136986,1Rois,20,16,שְׁלֹשִֽׁים־,שְׁלֹשִׁים,H7970,173.0
136987,1Rois,20,16,וּשְׁנַ֥יִם,שְׁנַ֫יִם,H8147,769.0
136988,1Rois,20,16,מֶ֖לֶךְ,מֶ֫לֶךְ,H4428,2526.0
136989,1Rois,20,16,עֹזֵ֥ר,עָזַר,H5826,81.0
136990,1Rois,20,16,אֹתֽוֹ׃,אֵת,H0853,10946.0
136991,1Rois,20,17,וַיֵּצְא֗וּ,יָצָא,H3318,1067.0
136992,1Rois,20,17,נַעֲרֵ֛י,נַ֫עַר,H5288,239.0
136993,1Rois,20,17,שָׂרֵ֥י,שַׂר,H8269,421.0
136994,1Rois,20,17,הַמְּדִינ֖וֹת,מְדִינָה,H4082,53.0
136995,1Rois,20,17,בָּרִֽאשֹׁנָ֑ה,רִאשׁוֹן,H7223,181.0
136996,1Rois,20,17,וַיִּשְׁלַ֣ח,שָׁלַח,H7971,847.0
136997,1Rois,20,17,בֶּן־,בֶּן־הֲדַד,H1130,50.0
136998,1Rois,20,17,הֲדַ֗ד,בֶּן־הֲדַד,H1130,50.0
136999,1Rois,20,17,וַיַּגִּ֤ידוּ,נָגַד,H5046,371.0
137000,1Rois,20,17,לוֹ֙,,H9033,1549.0
137001,1Rois,20,17,לֵאמֹ֔ר,אָמַר,H0559,5309.0
137002,1Rois,20,17,אֲנָשִׁ֕ים,אֱנוֹשׁ,H0582,566.0
137003,1Rois,20,17,יָצְא֖וּ,יָצָא,H3318,1067.0
137004,1Rois,20,17,מִשֹּׁמְרֽוֹן׃,שֹׁמְרוֹן,H8111,109.0
137005,1Rois,20,18,וַיֹּ֛אמֶר,אָמַר,H0559,5309.0
137006,1Rois,20,18,אִם־,אִם,H0518,1070.0
137007,1Rois,20,18,לְשָׁל֥וֹם,שָׁלוֹם,H7965,237.0
137008,1Rois,20,18,יָצָ֖אוּ,יָצָא,H3318,1067.0
137009,1Rois,20,18,תִּפְשׂ֣וּם,תָּפַשׂ,H8610,65.0
137010,1Rois,20,18,חַיִּ֑ים,חַי,H2416,498.0
137011,1Rois,20,18,וְאִ֧ם,אִם,H0518,1070.0
137012,1Rois,20,18,לְמִלְחָמָ֛ה,מִלְחָמָה,H4421,320.0
137013,1Rois,20,18,יָצָ֖אוּ,יָצָא,H3318,1067.0
137014,1Rois,20,18,חַיִּ֥ים,חַי,H2416,498.0
137015,1Rois,20,18,תִּפְשֽׂוּם׃,תָּפַשׂ,H8610,65.0
137016,1Rois,20,19,וְאֵ֙לֶּה֙,אֵ֫לֶּה,H0428,746.0
137017,1Rois,20,19,יָצְא֣וּ,יָצָא,H3318,1067.0
137018,1Rois,20,19,מִן־,מִן־,H4480,1188.0
137019,1Rois,20,19,הָעִ֔יר,עִיר,H5892,1089.0
137020,1Rois,20,19,נַעֲרֵ֖י,נַ֫עַר,H5288,239.0
137021,1Rois,20,19,שָׂרֵ֣י,שַׂר,H8269,421.0
137022,1Rois,20,19,הַמְּדִינ֑וֹת,מְדִינָה,H4082,53.0
137023,1Rois,20,19,וְהַחַ֖יִל,חַ֫יִל,H2428,246.0
137024,1Rois,20,19,אֲשֶׁ֥ר,אֲשֶׁר,H0834,5499.0
137025,1Rois,20,19,אַחֲרֵיהֶֽם׃,אַחַר,H0310,716.0
137026,1Rois,20,20,וַיַּכּוּ֙,נָכָה,H5221,500.0
137027,1Rois,20,20,אִ֣ישׁ,אִישׁ,H0376,1663.0
137028,1Rois,20,20,אִישׁ֔וֹ,אִישׁ,H0376,1663.0
137029,1Rois,20,20,וַיָּנֻ֣סוּ,נוּס,H5127,159.0
137030,1Rois,20,20,אֲרָ֔ם,אֲרָם,H0758,143.0
137031,1Rois,20,20,וַֽיִּרְדְּפֵ֖ם,רָדַף,H7291,143.0
137032,1Rois,20,20,יִשְׂרָאֵ֑ל,יִשְׂרָאֵל,H3478,2508.0
137033,1Rois,20,20,וַיִּמָּלֵ֗ט,מָלַט,H4422,95.0
137034,1Rois,20,20,בֶּן־,בֶּן־הֲדַד,H1130,50.0
137035,1Rois,20,20,הֲדַד֙,בֶּן־הֲדַד,H1130,50.0
137036,1Rois,20,20,מֶ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
137037,1Rois,20,20,אֲרָ֔ם,אֲרָם,H0758,143.0
137038,1Rois,20,20,עַל־,עַל,H5921,5774.0
137039,1Rois,20,20,ס֖וּס,סוּס,H5483,140.0
137040,1Rois,20,20,וּפָרָשִֽׁים׃,פָּרָשׁ,H6571,57.0
137041,1Rois,20,21,וַיֵּצֵא֙,יָצָא,H3318,1067.0
137042,1Rois,20,21,מֶ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
137043,1Rois,20,21,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508.0
137044,1Rois,20,21,וַיַּ֥ךְ,נָכָה,H5221,500.0
137045,1Rois,20,21,אֶת־,אֵת,H0853,10946.0
137046,1Rois,20,21,הַסּ֖וּס,סוּס,H5483,140.0
137047,1Rois,20,21,וְאֶת־,אֵת,H0853,10946.0
137048,1Rois,20,21,הָרָ֑כֶב,רֶ֫כֶב,H7393,119.0
137049,1Rois,20,21,וְהִכָּ֥ה,נָכָה,H5221,500.0
137050,1Rois,20,21,בַאֲרָ֖ם,אֲרָם,H0758,143.0
137051,1Rois,20,21,מַכָּ֥ה,מַכָּה,H4347,48.0
137052,1Rois,20,21,גְדוֹלָֽה׃,גַּל,H1419,526.0
137053,1Rois,20,22,וַיִּגַּ֤שׁ,נָגַשׁ,H5066,125.0
137054,1Rois,20,22,הַנָּבִיא֙,נָבִיא,H5030,315.0
137055,1Rois,20,22,אֶל־,אֶל,H0413,5515.0
137056,1Rois,20,22,מֶ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
137057,1Rois,20,22,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508.0
137058,1Rois,20,22,וַיֹּ֤אמֶר,אָמַר,H0559,5309.0
137059,1Rois,20,22,לוֹ֙,,H9033,1549.0
137060,1Rois,20,22,לֵ֣ךְ,הָלַךְ,H1980,1549.0
137061,1Rois,20,22,הִתְחַזַּ֔ק,חָזַק,H2388,291.0
137062,1Rois,20,22,וְדַ֥ע,יָדַע,H3045,946.0
137063,1Rois,20,22,וּרְאֵ֖ה,רָאָה,H7200,1300.0
137064,1Rois,20,22,אֵ֣ת,אֵת,H0853,10946.0
137065,1Rois,20,22,אֲשֶֽׁר־,אֲשֶׁר,H0834,5499.0
137066,1Rois,20,22,תַּעֲשֶׂ֑ה,עָשָׂה,H6213,2629.0
137067,1Rois,20,22,כִּ֚י,כִּי,H3588,4483.0
137068,1Rois,20,22,לִתְשׁוּבַ֣ת,תְּשׁוּבָה,H8666,8.0
137069,1Rois,20,22,הַשָּׁנָ֔ה,שָׁנָה,H8141,877.0
137070,1Rois,20,22,מֶ֥לֶךְ,מֶ֫לֶךְ,H4428,2526.0
137071,1Rois,20,22,אֲרָ֖ם,אֲרָם,H0758,143.0
137072,1Rois,20,22,עֹלֶ֥ה,עָלָה,H5927,890.0
137073,1Rois,20,22,עָלֶֽיךָ׃ ס,עַל,H5921,5774.0
137074,1Rois,20,23,וְעַבְדֵ֨י,עֶ֫בֶד,H5650,801.0
137075,1Rois,20,23,מֶֽלֶךְ־,מֶ֫לֶךְ,H4428,2526.0
137076,1Rois,20,23,אֲרָ֜ם,אֲרָם,H0758,143.0
137077,1Rois,20,23,אָמְר֣וּ,אָמַר,H0559,5309.0
137078,1Rois,20,23,אֵלָ֗יו,אֶל,H0413,5515.0
137079,1Rois,20,23,אֱלֹהֵ֤י,אֱלֹהִים,H0430,2603.0
137080,1Rois,20,23,הָרִים֙,הַר,H2022,546.0
137081,1Rois,20,23,אֱלֹ֣הֵיהֶ֔ם,אֱלֹהִים,H0430,2603.0
137082,1Rois,20,23,עַל־,עַל,H5921,5774.0
137083,1Rois,20,23,כֵּ֖ן,כֵּן,H3651,765.0
137084,1Rois,20,23,חָזְק֣וּ,חָזַק,H2388,291.0
137085,1Rois,20,23,מִמֶּ֑נּוּ,מִן־,H4480,1188.0
137086,1Rois,20,23,וְאוּלָ֗ם,אוּלָם,H0199,19.0
137087,1Rois,20,23,נִלָּחֵ֤ם,לָחַם,H3898,177.0
137088,1Rois,20,23,אִתָּם֙,אֵת,H0854,929.0
137089,1Rois,20,23,בַּמִּישׁ֔וֹר,מִישׁוֹר,H4334,23.0
137090,1Rois,20,23,אִם־,אִם,H0518,1070.0
137091,1Rois,20,23,לֹ֥א,לֹא,H3808,5170.0
137092,1Rois,20,23,נֶחֱזַ֖ק,חָזַק,H2388,291.0
137093,1Rois,20,23,מֵהֶֽם׃,,H9038,1125.0
137094,1Rois,20,24,וְאֶת־,אֵת,H0853,10946.0
137095,1Rois,20,24,הַדָּבָ֥ר,דָּבָר,H1697,1442.0
137096,1Rois,20,24,הַזֶּ֖ה,זֶה,H2088,1179.0
137097,1Rois,20,24,עֲשֵׂ֑ה,עָשָׂה,H6213,2629.0
137098,1Rois,20,24,הָסֵ֤ר,סוּר,H5493,300.0
137099,1Rois,20,24,הַמְּלָכִים֙,מֶ֫לֶךְ,H4428,2526.0
137100,1Rois,20,24,אִ֣ישׁ,אִישׁ,H0376,1663.0
137101,1Rois,20,24,מִמְּקֹמ֔וֹ,מָקוֹם,H4725,401.0
137102,1Rois,20,24,וְשִׂ֥ים,שׂוּם,H7760,585.0
137103,1Rois,20,24,פַּח֖וֹת,פֶּחָה,H6346,28.0
137104,1Rois,20,24,תַּחְתֵּיהֶֽם׃,תַּחַת,H8478,505.0
137105,1Rois,20,25,וְאַתָּ֣ה,אַתָּ֫ה,H0859,1094.0
137106,1Rois,20,25,תִֽמְנֶה־,מָנָה,H4487,28.0
137107,1Rois,20,25,לְךָ֣׀,,H9031,728.0
137108,1Rois,20,25,חַ֡יִל,חַ֫יִל,H2428,246.0
137109,1Rois,20,25,כַּחַיִל֩,חַ֫יִל,H2428,246.0
137110,1Rois,20,25,הַנֹּפֵ֨ל,נָפַל,H5307,435.0
137111,1Rois,20,25,מֵאוֹתָ֜ךְ,אֵת,H0853,10946.0
137112,1Rois,20,25,וְס֣וּס,סוּס,H5483,140.0
137113,1Rois,20,25,כַּסּ֣וּס׀,סוּס,H5483,140.0
137114,1Rois,20,25,וְרֶ֣כֶב,רֶ֫כֶב,H7393,119.0
137115,1Rois,20,25,כָּרֶ֗כֶב,רֶ֫כֶב,H7393,119.0
137116,1Rois,20,25,וְנִֽלָּחֲמָ֤ה,לָחַם,H3898,177.0
137117,1Rois,20,25,אוֹתָם֙,אֵת,H0853,10946.0
137118,1Rois,20,25,בַּמִּישׁ֔וֹר,מִישׁוֹר,H4334,23.0
137119,1Rois,20,25,אִם־,אִם,H0518,1070.0
137120,1Rois,20,25,לֹ֥א,לֹא,H3808,5170.0
137121,1Rois,20,25,נֶחֱזַ֖ק,חָזַק,H2388,291.0
137122,1Rois,20,25,מֵהֶ֑ם,,H9038,1125.0
137123,1Rois,20,25,וַיִּשְׁמַ֥ע,שָׁמַע,H8085,1160.0
137124,1Rois,20,25,לְקֹלָ֖ם,קוֹל,H6963,506.0
137125,1Rois,20,25,וַיַּ֥עַשׂ,עָשָׂה,H6213,2629.0
137126,1Rois,20,25,כֵּֽן׃ פ,כֵּן,H3651,765.0
137127,1Rois,20,26,וַֽיְהִי֙,הָיָה,H1961,3562.0
137128,1Rois,20,26,לִתְשׁוּבַ֣ת,תְּשׁוּבָה,H8666,8.0
137129,1Rois,20,26,הַשָּׁנָ֔ה,שָׁנָה,H8141,877.0
137130,1Rois,20,26,וַיִּפְקֹ֥ד,פָּקַד,H6485,303.0
137131,1Rois,20,26,בֶּן־,בֶּן־הֲדַד,H1130,50.0
137132,1Rois,20,26,הֲדַ֖ד,בֶּן־הֲדַד,H1130,50.0
137133,1Rois,20,26,אֶת־,אֵת,H0853,10946.0
137134,1Rois,20,26,אֲרָ֑ם,אֲרָם,H0758,143.0
137135,1Rois,20,26,וַיַּ֣עַל,עָלָה,H5927,890.0
137136,1Rois,20,26,אֲפֵ֔קָה,אֲפֵק,H0663,9.0
137137,1Rois,20,26,לַמִּלְחָמָ֖ה,מִלְחָמָה,H4421,320.0
137138,1Rois,20,26,עִם־,עִם,H5973,1052.0
137139,1Rois,20,26,יִשְׂרָאֵֽל׃,יִשְׂרָאֵל,H3478,2508.0
137140,1Rois,20,27,וּבְנֵ֣י,בֵּן,H1121,4959.0
137141,1Rois,20,27,יִשְׂרָאֵ֗ל,יִשְׂרָאֵל,H3478,2508.0
137142,1Rois,20,27,הָתְפָּקְדוּ֙,פָּקַד,H6485,303.0
137143,1Rois,20,27,וְכָלְכְּל֔וּ,כּוּל,H3557,38.0
137144,1Rois,20,27,וַיֵּלְכ֖וּ,הָלַךְ,H1980,1549.0
137145,1Rois,20,27,לִקְרָאתָ֑ם,קָרָא,H7122,139.0
137146,1Rois,20,27,וַיַּחֲנ֨וּ,חָנָה,H2583,143.0
137147,1Rois,20,27,בְנֵֽי־,בֵּן,H1121,4959.0
137148,1Rois,20,27,יִשְׂרָאֵ֜ל,יִשְׂרָאֵל,H3478,2508.0
137149,1Rois,20,27,נֶגְדָּ֗ם,נֶ֫גֶד,H5048,151.0
137150,1Rois,20,27,כִּשְׁנֵי֙,שְׁנַ֫יִם,H8147,769.0
137151,1Rois,20,27,חֲשִׂפֵ֣י,חָשִׂף,H2835,1.0
137152,1Rois,20,27,עִזִּ֔ים,עֵז,H5795,74.0
137153,1Rois,20,27,וַאֲרָ֖ם,אֲרָם,H0758,143.0
137154,1Rois,20,27,מִלְא֥וּ,מָלֵא,H4390,247.0
137155,1Rois,20,27,אֶת־,אֵת,H0853,10946.0
137156,1Rois,20,27,הָאָֽרֶץ׃,אֶ֫רֶץ,H0776,2504.0
137157,1Rois,20,28,וַיִּגַּ֞שׁ,נָגַשׁ,H5066,125.0
137158,1Rois,20,28,אִ֣ישׁ,אִישׁ,H0376,1663.0
137159,1Rois,20,28,הָאֱלֹהִ֗ים,אֱלֹהִים,H0430,2603.0
137160,1Rois,20,28,וַיֹּאמֶר֮,אָמַר,H0559,5309.0
137161,1Rois,20,28,אֶל־,אֶל,H0413,5515.0
137162,1Rois,20,28,מֶ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
137163,1Rois,20,28,יִשְׂרָאֵל֒,יִשְׂרָאֵל,H3478,2508.0
137164,1Rois,20,28,וַיֹּ֜אמֶר,אָמַר,H0559,5309.0
137165,1Rois,20,28,כֹּֽה־,כֹּה,H3541,577.0
137166,1Rois,20,28,אָמַ֣ר,אָמַר,H0559,5309.0
137167,1Rois,20,28,יְהוָ֗ה,יהוה,H3068,6528.0
137168,1Rois,20,28,יַ֠עַן,יַעַן,H3282,99.0
137169,1Rois,20,28,אֲשֶׁ֨ר,אֲשֶׁר,H0834,5499.0
137170,1Rois,20,28,אָמְר֤וּ,אָמַר,H0559,5309.0
137171,1Rois,20,28,אֲרָם֙,אֲרָם,H0758,143.0
137172,1Rois,20,28,אֱלֹהֵ֤י,אֱלֹהִים,H0430,2603.0
137173,1Rois,20,28,הָרִים֙,הַר,H2022,546.0
137174,1Rois,20,28,יְהוָ֔ה,יהוה,H3068,6528.0
137175,1Rois,20,28,וְלֹֽא־,לֹא,H3808,5170.0
137176,1Rois,20,28,אֱלֹהֵ֥י,אֱלֹהִים,H0430,2603.0
137177,1Rois,20,28,עֲמָקִ֖ים,עֵ֫מֶק,H6010,69.0
137178,1Rois,20,28,ה֑וּא,הוּא,H1931,1878.0
137179,1Rois,20,28,וְ֠נָתַתִּי,נָתַן,H5414,2011.0
137180,1Rois,20,28,אֶת־,אֵת,H0853,10946.0
137181,1Rois,20,28,כָּל־,כֹּל,H3605,5415.0
137182,1Rois,20,28,הֶהָמ֨וֹן,הָמוֹן,H1995,83.0
137183,1Rois,20,28,הַגָּ֤דוֹל,גַּל,H1419,526.0
137184,1Rois,20,28,הַזֶּה֙,זֶה,H2088,1179.0
137185,1Rois,20,28,בְּיָדֶ֔ךָ,יָד,H3027,1619.0
137186,1Rois,20,28,וִֽידַעְתֶּ֖ם,יָדַע,H3045,946.0
137187,1Rois,20,28,כִּֽי־,כִּי,H3588,4483.0
137188,1Rois,20,28,אֲנִ֥י,,H0589,874.0
137189,1Rois,20,28,יְהוָֽה׃,יהוה,H3068,6528.0
137190,1Rois,20,29,וַֽיַּחֲנ֧וּ,חָנָה,H2583,143.0
137191,1Rois,20,29,אֵ֦לֶּה,אֵ֫לֶּה,H0428,746.0
137192,1Rois,20,29,נֹ֥כַח,נֹ֫כַח,H5227,25.0
137193,1Rois,20,29,אֵ֖לֶּה,אֵ֫לֶּה,H0428,746.0
137194,1Rois,20,29,שִׁבְעַ֣ת,שֶׁ֫בַע,H7651,395.0
137195,1Rois,20,29,יָמִ֑ים,יוֹם,H3117,2306.0
137196,1Rois,20,29,וַיְהִ֣י׀,הָיָה,H1961,3562.0
137197,1Rois,20,29,בַּיּ֣וֹם,יוֹם,H3117,2306.0
137198,1Rois,20,29,הַשְּׁבִיעִ֗י,שְׁבִיעִי,H7637,98.0
137199,1Rois,20,29,וַתִּקְרַב֙,קָרַב,H7126,280.0
137200,1Rois,20,29,הַמִּלְחָמָ֔ה,מִלְחָמָה,H4421,320.0
137201,1Rois,20,29,וַיַּכּ֨וּ,נָכָה,H5221,500.0
137202,1Rois,20,29,בְנֵֽי־,בֵּן,H1121,4959.0
137203,1Rois,20,29,יִשְׂרָאֵ֧ל,יִשְׂרָאֵל,H3478,2508.0
137204,1Rois,20,29,אֶת־,אֵת,H0853,10946.0
137205,1Rois,20,29,אֲרָ֛ם,אֲרָם,H0758,143.0
137206,1Rois,20,29,מֵאָה־,מֵאָה,H3967,581.0
137207,1Rois,20,29,אֶ֥לֶף,אֶ֫לֶף,H0505,506.0
137208,1Rois,20,29,רַגְלִ֖י,רַגְלִי,H7273,12.0
137209,1Rois,20,29,בְּי֥וֹם,יוֹם,H3117,2306.0
137210,1Rois,20,29,אֶחָֽד׃,אֶחָד,H0259,971.0
137211,1Rois,20,30,וַיָּנֻ֨סוּ,נוּס,H5127,159.0
137212,1Rois,20,30,הַנּוֹתָרִ֥ים׀,יָתַר,H3498,106.0
137213,1Rois,20,30,אֲפֵקָה֮,אֲפֵק,H0663,9.0
137214,1Rois,20,30,אֶל־,אֶל,H0413,5515.0
137215,1Rois,20,30,הָעִיר֒,עִיר,H5892,1089.0
137216,1Rois,20,30,וַתִּפֹּל֙,נָפַל,H5307,435.0
137217,1Rois,20,30,הַחוֹמָ֔ה,חוֹמָה,H2346,133.0
137218,1Rois,20,30,עַל־,עַל,H5921,5774.0
137219,1Rois,20,30,עֶשְׂרִ֨ים,עֶשְׂרִים,H6242,315.0
137220,1Rois,20,30,וְשִׁבְעָ֥ה,שֶׁ֫בַע,H7651,395.0
137221,1Rois,20,30,אֶ֛לֶף,אֶ֫לֶף,H0505,506.0
137222,1Rois,20,30,אִ֖ישׁ,אִישׁ,H0376,1663.0
137223,1Rois,20,30,הַנּוֹתָרִ֑ים,יָתַר,H3498,106.0
137224,1Rois,20,30,וּבֶן־,בֶּן־הֲדַד,H1130,50.0
137225,1Rois,20,30,הֲדַ֣ד,בֶּן־הֲדַד,H1130,50.0
137226,1Rois,20,30,נָ֔ס,נוּס,H5127,159.0
137227,1Rois,20,30,וַיָּבֹ֥א,בּוֹא,H0935,2572.0
137228,1Rois,20,30,אֶל־,אֶל,H0413,5515.0
137229,1Rois,20,30,הָעִ֖יר,עִיר,H5892,1089.0
137230,1Rois,20,30,חֶ֥דֶר,חֶ֫דֶר,H2315,38.0
137231,1Rois,20,30,בְּחָֽדֶר׃ ס,חֶ֫דֶר,H2315,38.0
137232,1Rois,20,31,וַיֹּאמְר֣וּ,אָמַר,H0559,5309.0
137233,1Rois,20,31,אֵלָיו֮,אֶל,H0413,5515.0
137234,1Rois,20,31,עֲבָדָיו֒,עֶ֫בֶד,H5650,801.0
137235,1Rois,20,31,הִנֵּֽה־,הִנֵּה,H2009,843.0
137236,1Rois,20,31,נָ֣א,נָא,H4994,404.0
137237,1Rois,20,31,שָׁמַ֔עְנוּ,שָׁמַע,H8085,1160.0
137238,1Rois,20,31,כִּ֗י,כִּי,H3588,4483.0
137239,1Rois,20,31,מַלְכֵי֙,מֶ֫לֶךְ,H4428,2526.0
137240,1Rois,20,31,בֵּ֣ית,בַּ֫יִת,H1004,2049.0
137241,1Rois,20,31,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508.0
137242,1Rois,20,31,כִּֽי־,כִּי,H3588,4483.0
137243,1Rois,20,31,מַלְכֵ֥י,מֶ֫לֶךְ,H4428,2526.0
137244,1Rois,20,31,חֶ֖סֶד,חֶ֫סֶד,H2617,247.0
137245,1Rois,20,31,הֵ֑ם,הֵ֫מָּה,H1992,552.0
137246,1Rois,20,31,נָשִׂ֣ימָה,שׂוּם,H7760,585.0
137247,1Rois,20,31,נָּא֩,נָא,H4994,404.0
137248,1Rois,20,31,שַׂקִּ֨ים,שַׂק,H8242,49.0
137249,1Rois,20,31,בְּמָתְנֵ֜ינוּ,מׇתְנַ֫יִם,H4975,47.0
137250,1Rois,20,31,וַחֲבָלִ֣ים,חֶ֫בֶל,H2256,62.0
137251,1Rois,20,31,בְּרֹאשֵׁ֗נוּ,רֹאשׁ,H7218,600.0
137252,1Rois,20,31,וְנֵצֵא֙,יָצָא,H3318,1067.0
137253,1Rois,20,31,אֶל־,אֶל,H0413,5515.0
137254,1Rois,20,31,מֶ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
137255,1Rois,20,31,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508.0
137256,1Rois,20,31,אוּלַ֖י,אוּלַי,H0194,45.0
137257,1Rois,20,31,יְחַיֶּ֥ה,חָיָה,H2421,282.0
137258,1Rois,20,31,אֶת־,אֵת,H0853,10946.0
137259,1Rois,20,31,נַפְשֶֽׁךָ׃,נֶ֫פֶשׁ,H5315,754.0
137260,1Rois,20,32,וַיַּחְגְּרוּ֩,חָגַר,H2296,44.0
137261,1Rois,20,32,שַׂקִּ֨ים,שַׂק,H8242,49.0
137262,1Rois,20,32,בְּמָתְנֵיהֶ֜ם,מׇתְנַ֫יִם,H4975,47.0
137263,1Rois,20,32,וַחֲבָלִ֣ים,חֶ֫בֶל,H2256,62.0
137264,1Rois,20,32,בְּרָאשֵׁיהֶ֗ם,רֹאשׁ,H7218,600.0
137265,1Rois,20,32,וַיָּבֹ֙אוּ֙,בּוֹא,H0935,2572.0
137266,1Rois,20,32,אֶל־,אֶל,H0413,5515.0
137267,1Rois,20,32,מֶ֣לֶךְ,מֶ֫לֶךְ,H4428,2526.0
137268,1Rois,20,32,יִשְׂרָאֵ֔ל,יִשְׂרָאֵל,H3478,2508.0
137269,1Rois,20,32,וַיֹּ֣אמְר֔וּ,אָמַר,H0559,5309.0
137270,1Rois,20,32,עַבְדְּךָ֧,עֶ֫בֶד,H5650,801.0
137271,1Rois,20,32,בֶן־,בֶּן־הֲדַד,H1130,50.0
137272,1Rois,20,32,הֲדַ֛ד,בֶּן־הֲדַד,H1130,50.0
137273,1Rois,20,32,אָמַ֖ר,אָמַר,H0559,5309.0
137274,1Rois,20,32,תְּחִֽי־,חָיָה,H2421,282.0
137275,1Rois,20,32,נָ֣א,נָא,H4994,404.0
137276,1Rois,20,32,נַפְשִׁ֑י,נֶ֫פֶשׁ,H5315,754.0
137277,1Rois,20,32,וַיֹּ֛אמֶר,אָמַר,H0559,5309.0
137278,1Rois,20,32,הַעוֹדֶ֥נּוּ,עוֹד,H5750,490.0
137279,1Rois,20,32,חַ֖י,חַי,H2416,498.0
137280,1Rois,20,32,אָחִ֥י,אָח,H0251,630.0
137281,1Rois,20,32,הֽוּא׃,הוּא,H1931,1878.0
137282,1Rois,20,33,וְהָאֲנָשִׁים֩,אֱנוֹשׁ,H0582,566.0
137283,1Rois,20,33,יְנַחֲשׁ֨וּ,נָחַשׁ,H5172,11.0
137284,1Rois,20,33,וַֽיְמַהֲר֜וּ,מָהַר,H4116,68.0
137285,1Rois,20,33,וַיַּחְלְט֣וּ,חָלַט,H2480,1.0
137286,1Rois,20,33,הֲמִמֶּ֗נּוּ,מִן־,H4480,1188.0
137287,1Rois,20,33,וַיֹּֽאמְרוּ֙,אָמַר,H0559,5309.0
137288,1Rois,20,33,אָחִ֣יךָ,אָח,H0251,630.0
137289,1Rois,20,33,בֶן־,בֶּן־הֲדַד,H1130,50.0
137290,1Rois,20,33,הֲדַ֔ד,בֶּן־הֲדַד,H1130,50.0
137291,1Rois,20,33,וַיֹּ֖אמֶר,אָמַר,H0559,5309.0
137292,1Rois,20,33,בֹּ֣אוּ,בּוֹא,H0935,2572.0
137293,1Rois,20,33,קָחֻ֑הוּ,לָקַח,H3947,966.0
137294,1Rois,20,33,וַיֵּצֵ֤א,יָצָא,H3318,1067.0
137295,1Rois,20,33,אֵלָיו֙,אֶל,H0413,5515.0
137296,1Rois,20,33,בֶּן־,בֶּן־הֲדַד,H1130,50.0
137297,1Rois,20,33,הֲדַ֔ד,בֶּן־הֲדַד,H1130,50.0
137298,1Rois,20,33,וַֽיַּעֲלֵ֖הוּ,עָלָה,H5927,890.0
137299,1Rois,20,33,עַל־,עַל,H5921,5774.0
137300,1Rois,20,33,הַמֶּרְכָּבָֽה׃,מֶרְכָּבָה,H4818,44.0
137301,1Rois,20,34,וַיֹּ֣אמֶר,אָמַר,H0559,5309.0
137302,1Rois,20,34,אֵלָ֡יו,אֶל,H0413,5515.0
137303,1Rois,20,34,הֶעָרִ֣ים,עִיר,H5892,1089.0
137304,1Rois,20,34,אֲשֶׁר־,אֲשֶׁר,H0834,5499.0
137305,1Rois,20,34,לָֽקַח־,לָקַח,H3947,966.0
137306,1Rois,20,34,אָבִי֩,אָב,H0001,1213.0
137307,1Rois,20,34,מֵאֵ֨ת,אֵת,H0854,929.0
137308,1Rois,20,34,אָבִ֜יךָ,אָב,H0001,1213.0
137309,1Rois,20,34,אָשִׁ֗יב,שׁוּב,H7725,1057.0
137310,1Rois,20,34,וְ֠חוּצוֹת,חוּץ,H2351,164.0
137311,1Rois,20,34,תָּשִׂ֨ים,שׂוּם,H7760,585.0
137312,1Rois,20,34,לְךָ֤,,H9031,728.0
